"";"y";"x1";"x2";"i";"cluster"
"3375";0;0,87;-0,703;44;"44"
"3376";1;-0,044;-1,665;44;"44"
"3377";0;-1,117;1,577;44;"44"
"3378";1;-1,296;-0,422;44;"44"
"3379";1;-0,257;0,893;44;"44"
"3380";1;0,09;-0,967;44;"44"
"3381";0;-0,29;1,866;44;"44"
"3382";1;1,671;-1,017;44;"44"
"3383";1;-0,144;-1,712;44;"44"
"3384";1;-0,524;-0,867;44;"44"
"3385";0;0,899;-0,995;44;"44"
"3386";1;0,696;-0,775;44;"44"
"3387";0;-0,623;0,91;44;"44"
"3388";0;-0,728;0,917;44;"44"
"3389";0;-1,112;1,951;44;"44"
"3390";1;2,081;-1,406;44;"44"
"3391";1;-1,015;0,126;44;"44"
"3392";1;0,309;-0,698;44;"44"
"3393";0;-0,604;0,423;44;"44"
"3394";1;0,046;0,657;44;"44"
"3395";1;1,06;-0,146;44;"44"
"3396";1;0,389;-0,698;44;"44"
"3397";1;1,407;-0,354;44;"44"
"3398";0;-1,944;0,334;44;"44"
"3399";1;-0,862;-0,775;44;"44"
"3400";0;-0,145;-0,014;44;"44"
"3401";1;0,662;-1,221;44;"44"
"3402";1;0,205;0,456;44;"44"
"3403";1;-0,339;-0,824;44;"44"
"3404";1;-0,05;-2,11;44;"44"
"3405";1;0,882;-2,271;44;"44"
"3406";0;-1,077;0,893;44;"44"
"3407";0;0,898;-0,383;44;"44"
"3408";1;0,73;0,57;44;"44"
"3409";0;-1,054;0,78;44;"44"
"3410";0;-1,889;0,648;44;"44"
"3411";0;0,217;1,135;44;"44"
"3412";1;0,235;0,07;44;"44"
"3413";1;0,12;-1,137;44;"44"
"3414";1;-0,804;-1,748;44;"44"
"3415";1;0,437;-1,478;44;"44"
"3416";1;0,083;-0,269;44;"44"
"3417";0;-0,079;2,371;44;"44"
"3418";1;1,425;-0,504;44;"44"
"3419";1;-1,187;-1,07;44;"44"
"3420";0;0,112;0,54;44;"44"
"3421";1;-0,033;0,462;44;"44"
"3422";1;1,095;-0,355;44;"44"
"3423";0;-2,356;1,993;44;"44"
"3424";1;0,351;-0,374;44;"44"
"3425";1;-0,741;-0,027;44;"44"
"3426";0;-0,009;2,154;44;"44"
"3427";1;-1,116;0,362;44;"44"
"3428";1;-0,935;-0,459;44;"44"
"3429";1;0,963;-1,161;44;"44"
"3430";0;0,244;1,203;44;"44"
"3431";1;1,065;-2,546;44;"44"
"3432";1;-0,02;-0,868;44;"44"
"3433";1;-1,177;-0,126;44;"44"
"3434";1;0,636;0,459;44;"44"
"3435";1;2,152;0,974;44;"44"
"3436";1;0,897;1,633;44;"44"
"3437";1;-0,001;-0,761;44;"44"
"3438";1;0,617;0,754;44;"44"
"3439";0;0,857;0,968;44;"44"
"3440";1;-1,146;-1,48;44;"44"
"3441";1;0,545;-0,526;44;"44"
"3442";0;1,493;-0,358;45;"45"
"3443";0;-0,251;-1,273;45;"45"
"3444";0;-0,441;-0,553;45;"45"
"3445";0;-1,462;-0,336;45;"45"
"3446";0;-0,492;-0,396;45;"45"
"3447";1;1,372;1,241;45;"45"
"3448";0;0,036;0,895;45;"45"
"3449";0;0,219;-0,265;45;"45"
"3450";0;0,41;-0,501;45;"45"
"3451";0;0,692;-1,329;45;"45"
"3452";0;-0,764;0,188;45;"45"
"3453";0;-0,301;-0,867;45;"45"
"3454";0;-0,168;-0,367;45;"45"
"3455";0;-0,553;-0,875;45;"45"
"3456";0;-0,557;-1,309;45;"45"
"3457";0;0,268;-0,033;45;"45"
"3458";0;-0,685;0,287;45;"45"
"3459";0;-1,381;0,696;45;"45"
"3460";0;0,143;-0,896;45;"45"
"3461";0;-0,487;-0,009;45;"45"
"3462";0;1,256;-0,019;45;"45"
"3463";1;-0,018;1,011;45;"45"
"3464";0;1,344;0,184;45;"45"
"3465";0;-0,817;-0,825;45;"45"
"3466";0;0,436;0,399;45;"45"
"3467";0;0,443;-0,643;45;"45"
"3468";0;-1,322;1,061;45;"45"
"3469";1;0,357;1,129;45;"45"
"3470";0;-1,052;-2,1;45;"45"
"3471";0;1,082;1,049;45;"45"
"3472";1;0,946;0,411;45;"45"
"3473";0;0,755;-0,32;45;"45"
"3474";0;-1,033;-0,491;45;"45"
"3475";1;0,333;-0,109;45;"45"
"3476";0;-0,191;-0,662;45;"45"
"3477";0;-0,763;-0,214;45;"45"
"3478";0;-0,439;0,883;45;"45"
"3479";0;-2,014;1,241;45;"45"
"3480";1;1,287;0,333;45;"45"
"3481";0;-0,324;0,724;45;"45"
"3482";1;0,9;0,501;45;"45"
"3483";0;2,124;-0,119;45;"45"
"3484";0;-0,205;-1,102;45;"45"
"3485";0;-0,229;0,795;45;"45"
"3486";0;0,902;-1,235;45;"45"
"3487";0;-1,47;0,462;45;"45"
"3488";1;0,535;1,095;45;"45"
"3489";0;-1,509;0,403;45;"45"
"3490";1;1,48;1,458;45;"45"
"3491";0;-1,134;-0,22;45;"45"
"3492";0;-1,287;-0,73;45;"45"
"3493";1;-0,432;0,814;45;"45"
"3494";0;-1,815;1,056;45;"45"
"3495";1;1,583;0,819;45;"45"
"3496";1;1,361;0,47;45;"45"
"3497";1;1,078;0,022;45;"45"
"3498";0;-0,381;-1,825;45;"45"
"3499";0;0,021;0,302;45;"45"
"3500";0;-1,244;-1,119;45;"45"
"3501";0;-0,884;-2,713;45;"45"
"3502";0;-1,895;0,414;45;"45"
"3503";0;0,706;-0,063;45;"45"
"3504";1;1,24;0,467;45;"45"
"3505";1;0,619;0,579;45;"45"
"3506";0;0,306;-0,658;45;"45"
"3507";1;0,78;1,7;45;"45"
"3508";0;0,501;-1,282;45;"45"
"3509";0;1,42;-1,552;45;"45"
"3510";0;-0,549;0,32;45;"45"
"3511";0;-0,538;1,066;45;"45"
"3512";0;-0,284;0,625;45;"45"
"3513";0;-1,133;-0,158;45;"45"
"3514";0;-1,217;1,037;45;"45"
"3515";0;0,181;-0,642;45;"45"
"3516";0;0,129;0,731;45;"45"
"3517";0;1,642;-0,134;45;"45"
"3518";0;-1,437;-1,251;45;"45"
"3519";0;0,849;-0,249;45;"45"
"3520";1;1,235;0,378;46;"46"
"3521";1;-2,093;-1,8;46;"46"
"3522";0;-1,101;0,181;46;"46"
"3523";1;-0,194;-1,741;46;"46"
"3524";1;1,522;-0,643;46;"46"
"3525";1;0,853;0,336;46;"46"
"3526";1;0,118;-2,128;46;"46"
"3527";1;-0,198;-1,727;46;"46"
"3528";1;0,346;-0,577;46;"46"
"3529";0;-1,687;2,008;46;"46"
"3530";1;0,948;0,408;46;"46"
"3531";1;0,413;0,556;46;"46"
"3532";1;-0,933;-0,875;46;"46"
"3533";0;-0,976;1,622;46;"46"
"3534";0;-0,598;-0,074;46;"46"
"3535";1;0,91;1,293;46;"46"
"3536";1;0,589;-0,334;46;"46"
"3537";1;-0,515;0,155;46;"46"
"3538";1;-0,429;0,013;46;"46"
"3539";1;0,464;0,137;46;"46"
"3540";1;-1,323;-1,617;46;"46"
"3541";1;0;-1,676;46;"46"
"3542";0;-0,187;0,415;46;"46"
"3543";1;0,378;0,242;46;"46"
"3544";1;0,131;-0,151;46;"46"
"3545";1;0,392;-0,405;46;"46"
"3546";1;-0,078;-2,455;46;"46"
"3547";1;0,513;0,012;46;"46"
"3548";0;-1,126;0,956;46;"46"
"3549";1;-1,752;-0,386;46;"46"
"3550";1;-0,944;-0,38;46;"46"
"3551";1;-0,489;-1,781;46;"46"
"3552";1;-0,438;0,001;46;"46"
"3553";1;0,637;-0,057;46;"46"
"3554";1;0,178;-0,188;46;"46"
"3555";0;0,065;1,057;46;"46"
"3556";1;-0,277;-0,457;46;"46"
"3557";1;-1,232;-0,596;46;"46"
"3558";1;-0,176;-0,2;46;"46"
"3559";0;0,374;1,883;46;"46"
"3560";1;-1,176;-0,225;46;"46"
"3561";0;-0,883;0,529;46;"46"
"3562";0;-0,933;1,662;46;"46"
"3563";1;0,459;-0,971;46;"46"
"3564";1;0,739;0,312;46;"46"
"3565";1;-1,465;-1,269;46;"46"
"3566";1;-0,926;-1,881;46;"46"
"3567";1;-1,152;-0,89;46;"46"
"3568";1;-0,917;-0,89;46;"46"
"3569";1;0,627;0,187;46;"46"
"3570";1;0,553;-0,771;46;"46"
"3571";1;1,721;0,942;46;"46"
"3572";1;1,232;-0,369;46;"46"
"3573";0;0,822;1,137;46;"46"
"3574";0;-0,024;0,7;46;"46"
"3575";1;-0,019;0,403;46;"46"
"3576";1;0,316;0,27;46;"46"
"3577";1;0,74;1,392;46;"46"
"3578";1;0,47;0,707;46;"46"
"3579";0;-0,935;0,069;46;"46"
"3580";1;0,47;0,405;46;"46"
"3581";0;-1,023;-0,261;46;"46"
"3582";1;1,603;-0,219;46;"46"
"3583";1;-0,009;0,46;46;"46"
"3584";1;0,221;0,481;46;"46"
"3585";1;-0,284;0,347;46;"46"
"3586";1;0,058;0,13;46;"46"
"3587";0;-1,762;1,679;46;"46"
"3588";0;-0,92;1,913;46;"46"
"3589";1;2,293;2,16;46;"46"
"3590";1;-1,439;-0,119;46;"46"
"3591";0;0,882;0,624;46;"46"
"3592";1;0,324;-1,268;46;"46"
"3593";1;0,232;-0,281;46;"46"
"3594";1;0,848;1,302;46;"46"
"3595";0;-2,008;0,242;46;"46"
"3596";1;1,58;0,004;46;"46"
"3597";1;0,286;0,696;46;"46"
"3598";1;-1,396;-0,536;46;"46"
"3599";1;-0,195;-0,573;46;"46"
"3600";0;-0,329;1,121;46;"46"
"3601";0;-0,145;1,2;46;"46"
"3602";1;0,585;0,785;46;"46"
"3603";0;-1,06;1,212;46;"46"
"3604";0;0,44;-0,323;46;"46"
"3605";1;-0,488;0,981;47;"47"
"3606";0;-0,848;-1,373;47;"47"
"3607";1;0,907;-1,848;47;"47"
"3608";1;-0,229;-1,167;47;"47"
"3609";1;0,296;-0,008;47;"47"
"3610";1;2,502;0,786;47;"47"
"3611";1;2,033;-0,233;47;"47"
"3612";1;0,009;-1,554;47;"47"
"3613";1;-0,266;-0,156;47;"47"
"3614";0;-2,477;2,115;47;"47"
"3615";1;0,746;0,343;47;"47"
"3616";1;1,638;-0,836;47;"47"
"3617";1;-0,621;0,792;47;"47"
"3618";1;0,44;-0,429;47;"47"
"3619";1;-0,254;-1,139;47;"47"
"3620";1;0,62;-0,933;47;"47"
"3621";1;-0,353;-0,393;47;"47"
"3622";1;1,597;-0,214;47;"47"
"3623";1;0,094;0,772;47;"47"
"3624";1;0,292;0,927;47;"47"
"3625";1;0,915;-0,224;47;"47"
"3626";1;0,597;1,001;47;"47"
"3627";1;1,915;-0,528;47;"47"
"3628";1;1,21;-0,335;47;"47"
"3629";1;0,863;1,14;47;"47"
"3630";1;0,723;0,646;47;"47"
"3631";1;-1,01;-0,842;47;"47"
"3632";1;-1,194;-0,563;47;"47"
"3633";1;1,944;0,614;47;"47"
"3634";1;0,572;-0,345;47;"47"
"3635";1;-0,274;-1,776;47;"47"
"3636";1;1,029;-0,727;47;"47"
"3637";1;-0,685;0,038;47;"47"
"3638";1;-0,352;-0,467;47;"47"
"3639";1;0,198;0,416;47;"47"
"3640";1;1,753;-0,123;47;"47"
"3641";1;1,766;0,889;47;"47"
"3642";1;-0,251;-0,498;47;"47"
"3643";1;-1,473;0,921;47;"47"
"3644";1;-0,18;-0,588;47;"47"
"3645";1;-0,8;0,808;47;"47"
"3646";1;0,835;1,453;47;"47"
"3647";1;0,106;0,985;47;"47"
"3648";0;-0,986;-1,046;47;"47"
"3649";1;0,718;-1,211;47;"47"
"3650";1;-0,454;0,993;47;"47"
"3651";1;0,445;-0,521;47;"47"
"3652";1;-0,24;1,243;47;"47"
"3653";1;0,319;1,437;47;"47"
"3654";1;-0,226;0,446;47;"47"
"3655";1;0,073;-0,061;47;"47"
"3656";1;-0,781;0,611;47;"47"
"3657";1;-0,154;0,464;47;"47"
"3658";1;0,628;0,092;47;"47"
"3659";0;-1,946;-0,772;47;"47"
"3660";0;-2,935;0,033;47;"47"
"3661";1;-0,85;-0,718;47;"47"
"3662";1;-0,381;0,167;47;"47"
"3663";1;-0,542;-0,521;47;"47"
"3664";0;-0,677;-1,937;47;"47"
"3665";1;0,058;1,824;47;"47"
"3666";1;1,381;-1,026;47;"47"
"3667";1;-0,592;0,933;47;"47"
"3668";1;1,424;0,592;47;"47"
"3669";1;0,976;-0,997;47;"47"
"3670";0;0,382;-1,749;47;"47"
"3671";1;1,149;1,271;47;"47"
"3672";1;1,594;-0,319;47;"47"
"3673";1;-0,446;0,014;47;"47"
"3674";1;0,174;1,75;47;"47"
"3675";1;0,886;-0,802;47;"47"
"3676";1;0,593;-0,568;47;"47"
"3677";1;-2,378;-1,079;47;"47"
"3678";1;0,901;0,622;47;"47"
"3679";1;-0,742;0,959;47;"47"
"3680";1;-0,682;-0,207;47;"47"
"3681";1;0,289;-0,28;47;"47"
"3682";1;0,414;0,084;47;"47"
"3683";1;0,499;2,213;47;"47"
"3684";1;0,494;1,773;47;"47"
"3685";1;0,13;-0,947;47;"47"
"3686";1;0,372;0,6;47;"47"
"3687";1;-0,392;0,161;47;"47"
"3688";1;-0,04;-0,954;48;"48"
"3689";1;-0,022;-0,089;48;"48"
"3690";1;-1,033;-1,688;48;"48"
"3691";0;0,368;-0,278;48;"48"
"3692";0;-0,512;0,973;48;"48"
"3693";0;0,255;1,309;48;"48"
"3694";1;0,748;2,15;48;"48"
"3695";0;-0,579;-0,931;48;"48"
"3696";0;0,089;-0,782;48;"48"
"3697";0;0,142;-0,045;48;"48"
"3698";1;-0,683;-2,6;48;"48"
"3699";1;0,436;-0,729;48;"48"
"3700";1;1,547;0,484;48;"48"
"3701";0;0,855;-1,356;48;"48"
"3702";1;0,2;-0,086;48;"48"
"3703";1;1,371;0,41;48;"48"
"3704";0;-1,757;0,447;48;"48"
"3705";0;0,442;0,098;48;"48"
"3706";1;-0,538;-1,222;48;"48"
"3707";0;0,121;-0,104;48;"48"
"3708";1;0,788;0,637;48;"48"
"3709";1;0,869;-0,486;48;"48"
"3710";1;0,054;0,516;48;"48"
"3711";1;1,346;0,301;48;"48"
"3712";1;1,048;-1,511;48;"48"
"3713";1;0,543;-0,464;48;"48"
"3714";1;-0,819;0,119;48;"48"
"3715";1;0,061;0,499;48;"48"
"3716";0;0,253;1,501;48;"48"
"3717";0;0,207;0,237;48;"48"
"3718";1;-0,915;-0,969;48;"48"
"3719";0;-0,315;0,015;48;"48"
"3720";1;1,494;-1,089;48;"48"
"3721";0;1,006;0,417;48;"48"
"3722";0;-0,83;0,857;48;"48"
"3723";1;2,446;-0,368;48;"48"
"3724";0;-1,041;0,114;48;"48"
"3725";0;0,97;-0,276;48;"48"
"3726";0;-0,888;0,691;48;"48"
"3727";0;-0,028;0,849;48;"48"
"3728";0;0,398;-0,06;48;"48"
"3729";0;1,169;-1,412;48;"48"
"3730";1;0,37;0,764;48;"48"
"3731";1;0,525;1,008;48;"48"
"3732";0;-1,774;0,195;48;"48"
"3733";0;-0,05;0,95;48;"48"
"3734";0;-1,258;0,661;48;"48"
"3735";0;1,326;1,1;48;"48"
"3736";0;0,542;0,284;48;"48"
"3737";0;-0,235;-0,183;48;"48"
"3738";1;0,584;1,708;48;"48"
"3739";1;1,083;-1,326;48;"48"
"3740";0;-1,077;0,307;48;"48"
"3741";0;-1,762;0,265;48;"48"
"3742";0;-1,461;-0,738;48;"48"
"3743";1;0,505;-0,853;48;"48"
"3744";1;-0,084;0,618;48;"48"
"3745";1;1,711;-1,645;48;"48"
"3746";0;0,13;1,643;48;"48"
"3747";0;0,547;-1,759;48;"48"
"3748";1;0,4;-0,248;49;"49"
"3749";0;-1,443;0,149;49;"49"
"3750";1;0,025;0,194;49;"49"
"3751";1;0,239;0,148;49;"49"
"3752";1;-0,298;-0,084;49;"49"
"3753";1;1,119;0,179;49;"49"
"3754";0;-0,011;0,633;49;"49"
"3755";1;1,957;-0,229;49;"49"
"3756";0;-0,438;0,884;49;"49"
"3757";1;-0,499;-0,516;49;"49"
"3758";1;0,444;-2,056;49;"49"
"3759";1;0,072;-2,23;49;"49"
"3760";0;-0,847;0,76;49;"49"
"3761";1;-0,479;-0,74;49;"49"
"3762";1;0,191;-0,845;49;"49"
"3763";1;-0,181;0,201;49;"49"
"3764";1;0,893;-0,86;49;"49"
"3765";1;-0,234;0,221;49;"49"
"3766";1;0,719;-0,166;49;"49"
"3767";1;1,126;0,597;49;"49"
"3768";1;-1,057;-0,611;49;"49"
"3769";1;0,227;-1,219;49;"49"
"3770";1;0,804;0,651;49;"49"
"3771";1;1,302;0,21;49;"49"
"3772";1;1,09;-1,278;49;"49"
"3773";1;0,433;0,609;49;"49"
"3774";0;-0,827;-0,733;49;"49"
"3775";1;0,1;-1,352;49;"49"
"3776";1;-0,4;-0,321;49;"49"
"3777";1;3,048;-0,226;49;"49"
"3778";0;0,468;1,175;49;"49"
"3779";1;-0,246;0,347;49;"49"
"3780";0;-0,709;-0,26;49;"49"
"3781";1;1,091;0,041;49;"49"
"3782";1;1,268;-0,004;49;"49"
"3783";0;-0,942;-0,442;49;"49"
"3784";1;-0,167;0,451;49;"49"
"3785";1;1,031;-1,773;49;"49"
"3786";0;-2,077;2,072;49;"49"
"3787";1;0,392;0,035;49;"49"
"3788";1;-0,111;-1,06;49;"49"
"3789";1;-0,068;-0,668;49;"49"
"3790";0;-1,076;1,77;49;"49"
"3791";0;-0,927;0,616;49;"49"
"3792";0;0,944;0,01;49;"49"
"3793";0;-0,731;0,622;49;"49"
"3794";0;0,116;0,798;49;"49"
"3795";0;0,157;0,819;49;"49"
"3796";1;-0,024;0,182;49;"49"
"3797";0;-0,376;1,44;49;"49"
"3798";1;0,667;-0,575;49;"49"
"3799";1;-0,198;-0,277;49;"49"
"3800";1;-0,972;0,05;49;"49"
"3801";0;-1,181;1,493;49;"49"
"3802";0;0,173;1,788;49;"49"
"3803";1;1,474;1,157;49;"49"
"3804";1;0,282;-0,24;49;"49"
"3805";0;0,075;1,786;49;"49"
"3806";0;-1,086;1,021;49;"49"
"3807";1;0,615;-0,702;49;"49"
"3808";0;0,14;1,167;49;"49"
"3809";1;-0,03;-1,58;49;"49"
"3810";0;-0,073;0,102;49;"49"
"3811";1;0,257;-0,771;49;"49"
"3812";1;-1,059;-0,138;49;"49"
"3813";1;0,696;0,646;49;"49"
"3814";1;0,338;-1,218;49;"49"
"3815";1;0,726;-2,467;49;"49"
"3816";0;-0,242;1,158;49;"49"
"3817";1;1,196;0,738;49;"49"
"3818";0;-0,775;2,573;49;"49"
"3819";1;-0,264;-1,167;49;"49"
"3820";0;-0,636;-0,209;49;"49"
"3821";1;0;-0,862;49;"49"
"3822";1;0,818;-2,099;49;"49"
"3823";1;-0,5;-0,442;49;"49"
"3824";1;0,879;0,155;49;"49"
"3825";1;-0,488;0,114;49;"49"
"3826";1;-0,869;-1,026;49;"49"
"3827";0;1,369;1,815;49;"49"
"3828";0;-0,435;1,055;49;"49"
"3829";1;0,402;-1,899;49;"49"
"3830";1;-0,097;-0,904;49;"49"
"3831";0;0,566;0,21;49;"49"
"3832";1;-0,436;0,469;49;"49"
"3833";1;0,735;0,284;49;"49"
"3834";0;-1,68;1,324;49;"49"
"3835";1;-0,222;-0,114;49;"49"
"3836";0;-0,646;0,713;49;"49"
"3837";0;-0,685;-0,212;49;"49"
"3838";1;0,561;-1,018;49;"49"
"3839";1;1,896;-0,117;49;"49"
"3840";0;0,566;-0,594;50;"50"
"3841";0;-0,772;-0,694;50;"50"
"3842";0;0,328;-1,383;50;"50"
"3843";0;0,27;0,711;50;"50"
"3844";0;1,019;-2,934;50;"50"
"3845";0;0,495;-0,18;50;"50"
"3846";0;0,496;-0,936;50;"50"
"3847";0;-0,571;0,113;50;"50"
"3848";0;0,567;-1,344;50;"50"
"3849";0;1,052;-0,885;50;"50"
"3850";0;-0,763;0,22;50;"50"
"3851";0;-0,981;1,009;50;"50"
"3852";0;-1,503;-0,153;50;"50"
"3853";0;-0,38;1,417;50;"50"
"3854";0;-0,757;0,116;50;"50"
"3855";0;1,299;-0,805;50;"50"
"3856";0;0,587;-0,856;50;"50"
"3857";0;-0,644;0,899;50;"50"
"3858";0;1,87;-1,37;50;"50"
"3859";0;0,123;0,705;50;"50"
"3860";0;-1,069;0,169;50;"50"
"3861";0;-1,13;-0,687;50;"50"
"3862";0;0,277;-0,693;50;"50"
"3863";1;-0,291;-1,116;50;"50"
"3864";0;0,397;1,149;50;"50"
"3865";0;-0,925;0,423;50;"50"
"3866";0;-0,743;-0,05;50;"50"
"3867";1;0,872;-0,172;50;"50"
"3868";0;-0,349;-0,451;50;"50"
"3869";0;-1,278;1,864;50;"50"
"3870";0;0,13;0,424;50;"50"
"3871";0;0,519;2,751;50;"50"
"3872";0;-0,514;1,666;50;"50"
"3873";0;0,531;-0,159;50;"50"
"3874";0;0,277;0,783;50;"50"
"3875";0;0,93;-2,114;50;"50"
"3876";0;-0,09;0,753;50;"50"
"3877";0;-1,109;-1,021;50;"50"
"3878";0;1,115;-1,093;50;"50"
"3879";0;1,936;-0,134;50;"50"
"3880";0;1,277;0,862;50;"50"
"3881";0;0,591;0,2;50;"50"
"3882";0;0,111;-1,614;50;"50"
"3883";0;-1,526;0,2;50;"50"
"3884";0;-0,336;1,409;50;"50"
"3885";0;1,401;0,349;50;"50"
"3886";0;-1;-0,333;50;"50"
"3887";0;-0,972;-0,093;50;"50"
"3888";0;0,463;0,187;50;"50"
"3889";0;0,387;-0,425;50;"50"
"3890";1;1,066;0,345;50;"50"
"3891";1;1,208;1,163;50;"50"
"3892";0;0,821;-0,679;50;"50"
"3893";0;0,055;1,054;50;"50"
"3894";0;-0,81;0,691;50;"50"
"3895";0;0,031;0,165;50;"50"
"3896";0;-1,503;-0,367;50;"50"
"3897";0;-1,559;0,414;50;"50"
"3898";0;-0,87;0,613;50;"50"
"3899";0;-1,194;0,28;50;"50"
"3900";0;0,363;1,199;50;"50"
"3901";0;-0,499;0,077;50;"50"
"3902";1;0,036;1,022;50;"50"
"3903";0;-0,815;-0,157;50;"50"
"3904";0;0,083;0,495;50;"50"
"3905";0;-0,261;0,071;50;"50"
"3906";0;-0,92;0,062;50;"50"
"3907";1;1,344;0,179;50;"50"
"3908";0;0,24;1,125;50;"50"
"3909";0;0,622;0,888;50;"50"
"3910";0;-0,896;-0,071;51;"51"
"3911";0;0,268;-0,672;51;"51"
"3912";0;-0,442;1,284;51;"51"
"3913";0;0,156;-1,023;51;"51"
"3914";1;0,073;0,783;51;"51"
"3915";0;0,67;-0,808;51;"51"
"3916";0;1,637;-1,196;51;"51"
"3917";0;0,827;-0,334;51;"51"
"3918";0;-0,55;-0,206;51;"51"
"3919";0;0,009;-0,015;51;"51"
"3920";0;0,358;-1,17;51;"51"
"3921";0;0,112;-0,955;51;"51"
"3922";0;-0,829;-1,424;51;"51"
"3923";1;-0,047;1,265;51;"51"
"3924";1;0,785;1,986;51;"51"
"3925";0;0,999;0,472;51;"51"
"3926";0;0,563;-0,388;51;"51"
"3927";0;-0,302;0,569;51;"51"
"3928";1;1,626;0,231;51;"51"
"3929";1;1,437;1,44;51;"51"
"3930";0;0,313;-0,35;51;"51"
"3931";1;1,654;0,835;51;"51"
"3932";0;0,033;-0,223;51;"51"
"3933";0;0,199;-1,054;51;"51"
"3934";0;-0,152;-1,457;51;"51"
"3935";1;0,216;1,753;51;"51"
"3936";0;0,647;-0,677;51;"51"
"3937";0;-1,095;0,617;51;"51"
"3938";0;1,089;-0,229;51;"51"
"3939";1;0,936;0,777;51;"51"
"3940";0;0,867;-0,55;51;"51"
"3941";0;-0,27;-0,105;51;"51"
"3942";0;-1,924;0,636;51;"51"
"3943";0;-1,232;-0,308;51;"51"
"3944";1;0,549;1,004;51;"51"
"3945";0;-1,064;-0,381;51;"51"
"3946";0;-1,49;1,141;51;"51"
"3947";0;0,39;1,554;51;"51"
"3948";0;0,206;-0,453;51;"51"
"3949";0;-0,979;-0,685;51;"51"
"3950";0;-0,868;0,22;51;"51"
"3951";0;-0,833;0,167;51;"51"
"3952";0;0,038;-0,69;51;"51"
"3953";1;-0,104;0,749;51;"51"
"3954";0;-0,324;0,481;51;"51"
"3955";0;-0,936;0,562;51;"51"
"3956";0;0,784;0,264;51;"51"
"3957";0;0,048;-0,84;51;"51"
"3958";0;0,529;0,049;51;"51"
"3959";0;-0,266;-0,512;51;"51"
"3960";0;0,321;-0,883;51;"51"
"3961";1;0,6;0,937;51;"51"
"3962";0;-0,603;0,724;51;"51"
"3963";0;-0,561;1,231;51;"51"
"3964";0;-0,125;1,157;51;"51"
"3965";0;0,09;0,239;51;"51"
"3966";0;-2,223;0,243;51;"51"
"3967";1;1,597;0,648;51;"51"
"3968";0;-0,311;0,354;51;"51"
"3969";0;0,219;-0,309;51;"51"
"3970";0;-0,758;0,164;51;"51"
"3971";1;-0,073;1,242;51;"51"
"3972";1;-0,124;1,226;51;"51"
"3973";0;-0,046;-0,923;51;"51"
"3974";0;1,615;-0,783;51;"51"
"3975";1;-0,58;0,745;51;"51"
"3976";0;-0,225;-0,841;51;"51"
"3977";0;-1,565;0,938;51;"51"
"3978";0;-1,213;-1,051;51;"51"
"3979";0;-0,817;-0,295;51;"51"
"3980";0;0,008;0,175;51;"51"
"3981";0;1,225;-0,937;51;"51"
"3982";0;1,054;-0,826;51;"51"
"3983";0;0,798;-0,322;51;"51"
"3984";0;-0,549;0,217;51;"51"
"3985";0;-0,436;0,182;51;"51"
"3986";0;-1,826;1,118;51;"51"
"3987";0;0,447;-0,875;51;"51"
"3988";0;-0,636;0,351;51;"51"
"3989";0;-0,289;1,051;51;"51"
"3990";1;-1,165;-0,043;51;"51"
"3991";1;0,78;0,485;51;"51"
"3992";0;1,304;-2,123;51;"51"
"3993";0;-0,821;0,201;51;"51"
"3994";1;1,659;1,435;51;"51"
"3995";0;-0,1;0,043;51;"51"
"3996";0;-0,618;0,29;51;"51"
"3997";0;-0,758;0,063;51;"51"
"3998";1;-0,461;0,835;51;"51"
"3999";1;1,497;0,663;51;"51"
"4000";0;0,004;-0,016;51;"51"
"4001";1;-0,481;0,822;51;"51"
"4002";1;-0,305;0,841;51;"51"
"4003";0;-0,568;0,921;51;"51"
"4004";0;-0,746;-1,023;51;"51"
"4005";1;0,981;0,098;51;"51"
"4006";1;-0,522;1,964;51;"51"
"4007";0;-1,415;0,866;51;"51"
"4008";0;0,385;-0,663;51;"51"
"4009";1;0,789;1,625;52;"52"
"4010";0;0,843;-0,26;52;"52"
"4011";0;-1,013;-0,376;52;"52"
"4012";0;0,48;-0,759;52;"52"
"4013";1;-0,371;0,289;52;"52"
"4014";0;-0,125;-0,283;52;"52"
"4015";0;0,405;-0,725;52;"52"
"4016";0;-1,224;0,788;52;"52"
"4017";1;2,711;-0,027;52;"52"
"4018";0;-0,375;-0,778;52;"52"
"4019";1;0,82;1,062;52;"52"
"4020";1;0,46;0,274;52;"52"
"4021";1;0,619;0,053;52;"52"
"4022";0;0,813;-2,593;52;"52"
"4023";1;1,147;0,732;52;"52"
"4024";0;-1,317;-0,657;52;"52"
"4025";0;-0,254;-0,07;52;"52"
"4026";1;0,412;1,142;52;"52"
"4027";1;-1,688;1,564;52;"52"
"4028";0;-0,325;-0,486;52;"52"
"4029";1;2,184;-0,897;52;"52"
"4030";0;-1,661;0,554;52;"52"
"4031";0;-0,397;0,841;52;"52"
"4032";0;0,493;-0,664;52;"52"
"4033";0;-0,494;0,27;52;"52"
"4034";1;-0,343;-0,362;52;"52"
"4035";0;-1,751;1,569;52;"52"
"4036";1;0,412;0,332;52;"52"
"4037";1;0,684;0,853;52;"52"
"4038";0;0,167;0,155;52;"52"
"4039";0;0,073;-0,217;52;"52"
"4040";0;-1,057;-0,514;52;"52"
"4041";0;-0,281;-1,698;52;"52"
